https://www.youtube.com/watch?v=-f2YdfyWCSE のチャット欄を記録します。
('3:22:21', '毒気か', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'やば', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダが落ちた', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'えぇ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'まーーた落ちてるw', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草ペコ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'えーｗ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ひどい', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '！？', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'フルボッコｗ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'えぇ？！', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '沈んでるー！？', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あら', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
